,obj,marina,anieke
6479,ZF6161-1-Globigerina-quinqueloba_obj00009_plane000.jpg,remove,correct
6480,ZF6161-1-Globigerina-quinqueloba_obj00010_plane000.jpg,remove,correct
6482,ZF6161-1-Globigerina-quinqueloba_obj00012_plane000.jpg,remove,correct
6483,ZF6161-1-Globigerina-quinqueloba_obj00013_plane000.jpg,change,correct
6484,ZF6161-1-Globigerina-quinqueloba_obj00014_plane000.jpg,remove,correct
6485,ZF6161-1-Globigerina-quinqueloba_obj00015_plane000.jpg,remove,correct
6486,ZF6161-2-Globigerina-quinqueloba_obj00001_plane000.jpg,change,remove
6487,ZF6161-2-Globigerina-quinqueloba_obj00002_plane000.jpg,change,correct
6488,ZF6161-2-Globigerina-quinqueloba_obj00003_plane000.jpg,remove,correct
6489,ZF6161-2-Globigerina-quinqueloba_obj00004_plane000.jpg,change,correct
6490,ZF6161-2-Globigerina-quinqueloba_obj00005_plane000.jpg,remove,correct
6491,ZF6161-2-Globigerina-quinqueloba_obj00006_plane000.jpg,remove,correct
6492,ZF6161-2-Globigerina-quinqueloba_obj00007_plane000.jpg,change,correct
6493,ZF6161-2-Globigerina-quinqueloba_obj00008_plane000.jpg,remove,correct
6494,ZF6161-2-Globigerina-quinqueloba_obj00009_plane000.jpg,change,correct
6495,ZF6161-2-Globigerina-quinqueloba_obj00010_plane000.jpg,remove,correct
6496,ZF6161-2-Globigerina-quinqueloba_obj00011_plane000.jpg,remove,correct
6497,ZF6161-2-Globigerina-quinqueloba_obj00012_plane000.jpg,remove,correct
6498,ZF6161-2-Globigerina-quinqueloba_obj00013_plane000.jpg,remove,correct
6499,ZF6161-2-Globigerina-quinqueloba_obj00014_plane000.jpg,change,correct
6500,ZF6161-2-Globigerina-quinqueloba_obj00015_plane000.jpg,remove,correct
6501,ZF6161-2-Globigerina-quinqueloba_obj00016_plane000.jpg,remove,correct
6502,ZF6161-2-Globigerina-quinqueloba_obj00017_plane000.jpg,remove,correct
6503,ZF6161-3-Globigerina-quinqueloba_obj00001_plane000.jpg,remove,correct
6504,ZF6161-3-Globigerina-quinqueloba_obj00002_plane000.jpg,change,correct
6505,ZF6161-3-Globigerina-quinqueloba_obj00003_plane000.jpg,change,correct
6509,ZF6161-3-Globigerina-quinqueloba_obj00007_plane000.jpg,remove,correct
6511,ZF6161-3-Globigerina-quinqueloba_obj00009_plane000.jpg,change,correct
6513,ZF6161-3-Globigerina-quinqueloba_obj00011_plane000.jpg,remove,correct
6515,ZF6161-3-Globigerina-quinqueloba_obj00013_plane000.jpg,remove,change
6517,ZF6161-3-Globigerina-quinqueloba_obj00015_plane000.jpg,remove,change
6525,ZF6162-Globigerina-quinqueloba_obj00003_plane000.jpg,change,correct
6530,ZF6162-Globigerina-quinqueloba_obj00008_plane000.jpg,change,correct
6533,ZF6162-Globigerina-quinqueloba_obj00011_plane000.jpg,change,correct
6534,ZF6162-Globigerina-quinqueloba_obj00012_plane000.jpg,change,correct
6535,ZF6162-Globigerina-quinqueloba_obj00013_plane000.jpg,change,correct
6536,ZF6162-Globigerina-quinqueloba_obj00014_plane000.jpg,change,correct
6543,ZF6163-Globigerina-quinqueloba_obj00003_plane000.jpg,correct,change
6547,ZF6164-Globigerina-quinqueloba_obj00003_plane000.jpg,correct,change
6554,ZF6165-Globigerina-quinqueloba_obj00001_plane000.jpg,correct,change
6558,ZF6165-Globigerina-quinqueloba_obj00005_plane000.jpg,change,correct
6559,ZF6165-Globigerina-quinqueloba_obj00006_plane000.jpg,change,correct
6563,ZF6166-Globigerina-quinqueloba_obj00003_plane000.jpg,change,correct
6566,ZF6166-Globigerina-quinqueloba_obj00006_plane000.jpg,change,correct
6567,ZF6166-Globigerina-quinqueloba_obj00007_plane000.jpg,change,correct
6574,ZF6167-Globigerina-quinqueloba_obj00006_plane000.jpg,remove,change
6575,ZF6168-1-Globoquadrina-hexagona_obj00001_plane000.jpg,remove,change
6576,ZF6168-1-Globoquadrina-hexagona_obj00002_plane000.jpg,remove,change
6577,ZF6168-1-Globoquadrina-hexagona_obj00003_plane000.jpg,correct,change
6578,ZF6168-3-Globigerina-quinqueloba_obj00001_plane000.jpg,change,correct
6579,ZF6168-3-Globigerina-quinqueloba_obj00002_plane000.jpg,change,correct
6588,ZF6169-Globigerina-falconensis_obj00007_plane000.jpg,change,correct
6590,ZF6170-Globigerina-falconensis_obj00002_plane000.jpg,change,correct
6591,ZF6170-Globigerina-falconensis_obj00003_plane000.jpg,change,correct
6595,ZF6170-Globigerina-falconensis_obj00007_plane000.jpg,change,correct
6599,ZF6171-Globigerina-falconensis_obj00002_plane000.jpg,change,correct
6602,ZF6172-Globigerina-falconensis_obj00002_plane000.jpg,change,correct
6613,ZF6173-Globigerina-falconensis_obj00011_plane000.jpg,change,correct
6619,ZF6173-Globigerina-falconensis_obj00017_plane000.jpg,change,correct
6620,ZF6173-Globigerina-falconensis_obj00018_plane000.jpg,change,correct
6624,ZF6173-Globigerina-falconensis_obj00022_plane000.jpg,change,correct
6625,ZF6173-Globigerina-falconensis_obj00023_plane000.jpg,change,correct
6630,ZF6173-Globigerina-falconensis_obj00028_plane000.jpg,change,correct
6633,ZF6173-Globigerina-falconensis_obj00031_plane000.jpg,change,correct
6634,ZF6173-Globigerina-falconensis_obj00032_plane000.jpg,change,correct
6635,ZF6174-Globigerina-falconensis_obj00001_plane000.jpg,correct,change
6637,ZF6174-Globigerina-falconensis_obj00003_plane000.jpg,correct,change
6640,ZF6174-Globigerina-falconensis_obj00006_plane000.jpg,change,correct
6646,ZF6174-Globigerina-falconensis_obj00012_plane000.jpg,remove,correct
6653,ZF6175-Globigerina-falconensis_obj00002_plane000.jpg,change,correct
6654,ZF6175-Globigerina-falconensis_obj00003_plane000.jpg,change,correct
6655,ZF6175-Globigerina-falconensis_obj00004_plane000.jpg,change,correct
6663,ZF6175-Globigerina-falconensis_obj00012_plane000.jpg,change,correct
6667,ZF6177-Globigerina-falconensis_obj00001_plane000.jpg,remove,correct
6671,ZF6177-Globigerina-falconensis_obj00005_plane000.jpg,change,correct
6676,ZF6177-Globigerina-falconensis_obj00010_plane000.jpg,change,correct
6677,ZF6177-Globigerina-falconensis_obj00011_plane000.jpg,change,correct
6679,ZF6177-Globigerina-falconensis_obj00013_plane000.jpg,change,correct
6682,ZF6177-Globigerina-falconensis_obj00016_plane000.jpg,change,correct
6683,ZF6177-Globigerina-falconensis_obj00017_plane000.jpg,change,correct
6686,ZF6178-Globigerina-falconensis_obj00002_plane000.jpg,change,correct
6694,ZF6179-Globigerina-falconensis_obj00005_plane000.jpg,change,correct
6695,ZF6179-Globigerina-falconensis_obj00006_plane000.jpg,change,correct
6699,ZF6180-Globigerina-falconensis_obj00002_plane000.jpg,change,correct
6700,ZF6180-Globigerina-falconensis_obj00003_plane000.jpg,change,correct
6701,ZF6180-Globigerina-falconensis_obj00004_plane000.jpg,change,correct
6702,ZF6180-Globigerina-falconensis_obj00005_plane000.jpg,change,correct
6703,ZF6180-Globigerina-falconensis_obj00006_plane000.jpg,change,correct
6705,ZF6180-Globigerina-falconensis_obj00008_plane000.jpg,correct,change
6706,ZF6180-Globigerina-falconensis_obj00009_plane000.jpg,correct,change
6708,ZF6180-Globigerina-falconensis_obj00011_plane000.jpg,change,correct
6710,ZF6181-Globigerina-digitata_obj00002_plane000.jpg,remove,correct
6711,ZF6181-Globigerina-digitata_obj00003_plane000.jpg,change,correct
6713,ZF6181-Globigerina-digitata_obj00005_plane000.jpg,change,correct
6719,ZF6183-Globigerina-digitata_obj00002_plane000.jpg,change,correct
6729,ZF6184-Globigerina-digitata_obj00010_plane000.jpg,change,correct
6733,ZF6185-Globigerina-digitata_obj00003_plane000.jpg,remove,change
6735,ZF6186-Globigerina-digitata_obj00001_plane000.jpg,change,correct
6747,ZF6187-Globigerina-digitata_obj00006_plane000.jpg,change,correct
6752,ZF6189-Globigerina-digitata_obj00002_plane000.jpg,change,correct
6753,ZF6189-Globigerina-digitata_obj00003_plane000.jpg,change,correct
6754,ZF6189-Globigerina-digitata_obj00004_plane000.jpg,change,correct
6757,ZF6190-Globigerina-digitata_obj00003_plane000.jpg,remove,correct
6760,ZF6192-Globigerina-digitata_obj00001_plane000.jpg,change,correct
6763,ZF6194-Globigerina-digitata_obj00003_plane000.jpg,change,correct
6769,ZF6195-Globigerina-digitata_obj00004_plane000.jpg,change,correct
6771,ZF6195-Globigerina-digitata_obj00006_plane000.jpg,change,correct
6773,ZF6195-Globigerina-digitata_obj00008_plane000.jpg,change,correct
6776,ZF6196-Globigerina-digitata_obj00002_plane000.jpg,change,correct
6780,ZF6197-Globigerina-digitata_obj00003_plane000.jpg,change,correct
6787,ZF6199-Globigerina-digitata_obj00005_plane000.jpg,change,correct
6790,ZF6200-Globigerina-digitata_obj00002_plane000.jpg,change,correct
6794,ZF6200-Globigerina-digitata_obj00006_plane000.jpg,change,correct
6795,ZF6200-Globigerina-digitata_obj00007_plane000.jpg,change,correct
6797,ZF6201-Globigerina-digitata_obj00002_plane000.jpg,change,correct
6798,ZF6202-Globigerina-digitata_obj00001_plane000.jpg,change,correct
6799,ZF6202-Globigerina-digitata_obj00002_plane000.jpg,change,correct
6803,ZF6205-Globigerina-digitata_obj00003_plane000.jpg,change,correct
6810,ZF6207-Globigerina-digitata_obj00005_plane000.jpg,change,correct
6811,ZF6207-Globigerina-digitata_obj00006_plane000.jpg,remove,correct
6812,ZF6208-Globigerina-digitata_obj00001_plane000.jpg,change,correct
6813,ZF6209-Globigerina-digitata_obj00001_plane000.jpg,change,correct
6814,ZF6209-Globigerina-digitata_obj00002_plane000.jpg,change,correct
6816,ZF6211-Globigerina-digitata_obj00002_plane000.jpg,change,correct
6852,ZF6216-Globigerinoides-sacculifera_obj00006_plane000.jpg,change,correct
6926,ZF6223-Globigerinoides-sacculifera_obj00006_plane000.jpg,change,correct
6928,ZF6223-Globigerinoides-sacculifera_obj00008_plane000.jpg,change,correct
7018,ZF6231-Globigerinoides-sacculifera_obj00001_plane000.jpg,remove,correct
7020,ZF6231-Globigerinoides-sacculifera_obj00003_plane000.jpg,remove,correct
7050,ZF6233-Globigerinoides-sacculifera_obj00010_plane000.jpg,correct,change
7097,ZF6236-Globigerinoides-sacculifera_obj00004_plane000.jpg,change,correct
7101,ZF6237-Globigerinoides-sacculifera_obj00004_plane000.jpg,correct,change
7108,ZF6237-Globigerinoides-sacculifera_obj00011_plane000.jpg,remove,correct
7143,ZF6240-Globigerinoides-sacculifera_obj00014_plane000.jpg,change,correct
7159,ZF6240-Globigerinoides-sacculifera_obj00030_plane000.jpg,change,correct
7160,ZF6241-Globigerinoides-sacculifera_obj00001_plane000.jpg,remove,correct
7217,ZF6243-Globigerinoides-sacculifera_obj00005_plane000.jpg,remove,correct
7223,ZF6243-Globigerinoides-sacculifera_obj00011_plane000.jpg,remove,correct
7226,ZF6243-Globigerinoides-sacculifera_obj00014_plane000.jpg,remove,correct
7228,ZF6243-Globigerinoides-sacculifera_obj00016_plane000.jpg,remove,correct
7231,ZF6243-Globigerinoides-sacculifera_obj00019_plane000.jpg,remove,correct
7232,ZF6243-Globigerinoides-sacculifera_obj00020_plane000.jpg,change,correct
7249,ZF6245-Globigerinoides-sacculifera_obj00007_plane000.jpg,correct,change
7260,ZF6245-Globigerinoides-sacculifera_obj00018_plane000.jpg,remove,correct
7299,ZF6247-Globigerinoides-sacculifera_obj00022_plane000.jpg,remove,correct
7323,ZF6248-Globigerinoides-sacculifera_obj00023_plane000.jpg,remove,correct
7331,ZF6249-Globigerinoides-sacculifera_obj00001_plane000.jpg,remove,correct
7341,ZF6249-Globigerinoides-sacculifera_obj00011_plane000.jpg,remove,correct
7421,ZF6252-Globigerinoides-sacculifera_obj00027_plane000.jpg,remove,correct
7425,ZF6252-Globigerinoides-sacculifera_obj00031_plane000.jpg,change,correct
7428,ZF6253-Globigerinoides-sacculifera_obj00003_plane000.jpg,remove,change
7444,ZF6253-Globigerinoides-sacculifera_obj00019_plane000.jpg,remove,correct
7460,ZF6254-Globigerinoides-sacculifera_obj00009_plane000.jpg,remove,correct
7472,ZF6254-Globigerinoides-sacculifera_obj00021_plane000.jpg,remove,correct
7478,ZF6255-Globigerinoides-sacculifera_obj00002_plane000.jpg,remove,correct
7485,ZF6255-Globigerinoides-sacculifera_obj00009_plane000.jpg,change,correct
7488,ZF6255-Globigerinoides-sacculifera_obj00012_plane000.jpg,correct,change
7491,ZF6255-Globigerinoides-sacculifera_obj00015_plane000.jpg,remove,correct
7529,ZF6257-Globigerinoides-sacculifera_obj00019_plane000.jpg,correct,change
7556,ZF6258-Globigerinoides-sacculifera_obj00022_plane000.jpg,remove,correct
7582,ZF6260-Globigerinoides-sacculifera_obj00025_plane000.jpg,remove,correct
7591,ZF6261-Globigerinoides-sacculifera_obj00009_plane000.jpg,correct,change
7619,ZF6262-Globigerinoides-sacculifera_obj00003_plane000.jpg,change,correct
7622,ZF6262-Globigerinoides-sacculifera_obj00006_plane000.jpg,correct,change
7627,ZF6262-Globigerinoides-sacculifera_obj00011_plane000.jpg,change,correct
7634,ZF6262-Globigerinoides-sacculifera_obj00018_plane000.jpg,remove,correct
7665,ZF6263-Globigerinoides-sacculifera_obj00016_plane000.jpg,remove,correct
7693,ZF6264-Globigerinoides-ruber_obj00001_plane000.jpg,remove,correct
7704,ZF6266-Globigerinoides-ruber_obj00006_plane000.jpg,correct,change
7711,ZF6267-Globigerinoides-ruber_obj00006_plane000.jpg,remove,correct
7712,ZF6267-Globigerinoides-ruber_obj00007_plane000.jpg,correct,change
7713,ZF6267-Globigerinoides-ruber_obj00008_plane000.jpg,correct,change
7734,ZF6269-Globigerinoides-ruber_obj00003_plane000.jpg,correct,change
7736,ZF6269-Globigerinoides-ruber_obj00005_plane000.jpg,correct,change
7738,ZF6269-Globigerinoides-ruber_obj00007_plane000.jpg,correct,change
7739,ZF6269-Globigerinoides-ruber_obj00008_plane000.jpg,correct,change
7744,ZF6270-Globigerinoides-ruber_obj00005_plane000.jpg,correct,change
7745,ZF6270-Globigerinoides-ruber_obj00006_plane000.jpg,correct,change
7756,ZF6272-Globigerinoides-ruber_obj00002_plane000.jpg,correct,change
7765,ZF6272-Globigerinoides-ruber_obj00011_plane000.jpg,correct,change
7766,ZF6272-Globigerinoides-ruber_obj00012_plane000.jpg,correct,change
7773,ZF6272-Globigerinoides-ruber_obj00019_plane000.jpg,correct,change
7775,ZF6272-Globigerinoides-ruber_obj00021_plane000.jpg,correct,change
7777,ZF6272-Globigerinoides-ruber_obj00023_plane000.jpg,correct,change
7781,ZF6273-Globigerinoides-ruber_obj00002_plane000.jpg,remove,correct
7783,ZF6273-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
7791,ZF6274-Globigerinoides-ruber_obj00006_plane000.jpg,correct,change
7792,ZF6274-Globigerinoides-ruber_obj00007_plane000.jpg,remove,correct
7803,ZF6275-Globigerinoides-ruber_obj00003_plane000.jpg,correct,change
7814,ZF6276-Globigerinoides-ruber_obj00002_plane000.jpg,correct,change
7816,ZF6276-Globigerinoides-ruber_obj00004_plane000.jpg,correct,change
7817,ZF6276-Globigerinoides-ruber_obj00005_plane000.jpg,correct,change
7822,ZF6276-Globigerinoides-ruber_obj00010_plane000.jpg,correct,change
7833,ZF6277-Globigerinoides-ruber_obj00003_plane000.jpg,remove,change
7840,ZF6277-Globigerinoides-ruber_obj00010_plane000.jpg,correct,change
7846,ZF6278-Globigerinoides-ruber_obj00005_plane000.jpg,correct,change
7847,ZF6278-Globigerinoides-ruber_obj00006_plane000.jpg,correct,change
7850,ZF6278-Globigerinoides-ruber_obj00009_plane000.jpg,correct,change
7857,ZF6279-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
7860,ZF6279-Globigerinoides-ruber_obj00010_plane000.jpg,correct,change
7861,ZF6279-Globigerinoides-ruber_obj00011_plane000.jpg,remove,correct
7867,ZF6280-Globigerinoides-ruber_obj00002_plane000.jpg,remove,correct
7868,ZF6280-Globigerinoides-ruber_obj00003_plane000.jpg,correct,change
7870,ZF6280-Globigerinoides-ruber_obj00005_plane000.jpg,correct,change
7871,ZF6280-Globigerinoides-ruber_obj00006_plane000.jpg,correct,change
7876,ZF6280-Globigerinoides-ruber_obj00011_plane000.jpg,correct,change
7881,ZF6281-Globigerinoides-ruber_obj00002_plane000.jpg,correct,change
7892,ZF6282-Globigerinoides-ruber_obj00005_plane000.jpg,correct,change
7912,ZF6284-Globigerinoides-ruber_obj00001_plane000.jpg,correct,change
7913,ZF6284-Globigerinoides-ruber_obj00002_plane000.jpg,correct,change
7927,ZF6286-Globigerinoides-ruber_obj00009_plane000.jpg,remove,correct
7946,ZF6288-Globigerinoides-ruber_obj00008_plane000.jpg,correct,change
7965,ZF6289-Globigerinoides-ruber_obj00009_plane000.jpg,remove,change
7976,ZF6289-Globigerinoides-ruber_obj00020_plane000.jpg,correct,change
7986,ZF6290-Globigerinoides-ruber_obj00007_plane000.jpg,correct,change
7990,ZF6290-Globigerinoides-ruber_obj00011_plane000.jpg,correct,change
7998,ZF6290-Globigerinoides-ruber_obj00019_plane000.jpg,correct,change
8006,ZF6291-Globigerinoides-ruber_obj00003_plane000.jpg,remove,correct
8007,ZF6292-Globigerinoides-ruber_obj00001_plane000.jpg,correct,change
8008,ZF6292-Globigerinoides-ruber_obj00002_plane000.jpg,correct,change
8013,ZF6292-Globigerinoides-ruber_obj00007_plane000.jpg,correct,change
8017,ZF6292-Globigerinoides-ruber_obj00011_plane000.jpg,correct,change
8019,ZF6293-Globigerinoides-ruber_obj00001_plane000.jpg,correct,change
8026,ZF6293-Globigerinoides-ruber_obj00008_plane000.jpg,correct,change
8041,ZF6295-Globigerinoides-ruber_obj00009_plane000.jpg,correct,change
8044,ZF6295-Globigerinoides-ruber_obj00012_plane000.jpg,correct,change
8049,ZF6295-Globigerinoides-ruber_obj00017_plane000.jpg,correct,change
8051,ZF6296-Globigerinoides-ruber_obj00001_plane000.jpg,correct,change
8055,ZF6296-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
8059,ZF6296-Globigerinoides-ruber_obj00009_plane000.jpg,correct,change
8071,ZF6296-Globigerinoides-ruber_obj00021_plane000.jpg,correct,change
8075,ZF6297-Globigerinoides-ruber_obj00002_plane000.jpg,correct,change
8076,ZF6297-Globigerinoides-ruber_obj00003_plane000.jpg,correct,change
8080,ZF6297-Globigerinoides-ruber_obj00007_plane000.jpg,correct,change
8081,ZF6297-Globigerinoides-ruber_obj00008_plane000.jpg,correct,change
8096,ZF6297-Globigerinoides-ruber_obj00023_plane000.jpg,correct,change
8099,ZF6297-Globigerinoides-ruber_obj00026_plane000.jpg,correct,change
8103,ZF6297-Globigerinoides-ruber_obj00030_plane000.jpg,correct,change
8111,ZF6298-Globigerinoides-ruber_obj00008_plane000.jpg,correct,change
8123,ZF6299-Globigerinoides-ruber_obj00005_plane000.jpg,correct,change
8138,ZF6300-Globigerinoides-ruber_obj00004_plane000.jpg,correct,change
8142,ZF6300-Globigerinoides-ruber_obj00008_plane000.jpg,correct,change
8154,ZF6301-Globigerinoides-ruber_obj00004_plane000.jpg,correct,change
8159,ZF6301-Globigerinoides-ruber_obj00009_plane000.jpg,correct,change
8162,ZF6302-Globigerinoides-ruber_obj00003_plane000.jpg,correct,change
8169,ZF6302-Globigerinoides-ruber_obj00010_plane000.jpg,correct,change
8170,ZF6302-Globigerinoides-ruber_obj00011_plane000.jpg,remove,change
8171,ZF6302-Globigerinoides-ruber_obj00012_plane000.jpg,correct,change
8172,ZF6302-Globigerinoides-ruber_obj00013_plane000.jpg,remove,change
8176,ZF6302-Globigerinoides-ruber_obj00017_plane000.jpg,correct,change
8188,ZF6302-Globigerinoides-ruber_obj00029_plane000.jpg,correct,change
8189,ZF6303-Globigerinoides-ruber_obj00001_plane000.jpg,correct,change
8192,ZF6303-Globigerinoides-ruber_obj00004_plane000.jpg,correct,change
8199,ZF6303-Globigerinoides-ruber_obj00011_plane000.jpg,correct,change
8209,ZF6304-Globigerinoides-ruber_obj00002_plane000.jpg,remove,change
8211,ZF6304-Globigerinoides-ruber_obj00004_plane000.jpg,correct,change
8217,ZF6304-Globigerinoides-ruber_obj00010_plane000.jpg,remove,correct
8218,ZF6304-Globigerinoides-ruber_obj00011_plane000.jpg,correct,change
8219,ZF6304-Globigerinoides-ruber_obj00012_plane000.jpg,remove,correct
8229,ZF6304-Globigerinoides-ruber_obj00022_plane000.jpg,remove,change
8230,ZF6304-Globigerinoides-ruber_obj00023_plane000.jpg,remove,correct
8231,ZF6304-Globigerinoides-ruber_obj00024_plane000.jpg,correct,change
8234,ZF6304-Globigerinoides-ruber_obj00027_plane000.jpg,correct,change
